 carTrackSensors7, carTrackSensors9, carTrackSensors11, carAngleToTrack, carTrackOffset, carSpeed, carSteer
0.0502565,0.290435,0.146826,-0.126818,0.477935,0.442163,0.557243
0.0255824,0.269295,0.148359,-0.0281453,0.768957,0.338562,0.483113
0.0570705,0.203333,0.124016,-0.0605613,0.554269,0.417944,0.596997
0.0150276,0.255096,0.136756,0.0194205,0.877303,0.249837,0.644986
0.0715875,0.32165,0.149594,0.120117,0.457222,0.407234,0.5
0.0157086,0.225226,0.14017,-0.0131848,0.861891,0.233224,0.492089
0.0353129,0.212745,0.132744,-0.0727934,0.681546,0.348353,0.589657
0.0408306,0.237733,0.142802,-0.190889,0.536425,0.378307,0.5188
0.0201309,0.214329,0.137177,-0.0512674,0.813879,0.303824,0.602573
0.014464,0.221274,0.137303,0.0166452,0.880788,0.226806,0.64332
0.0139751,0.210893,0.136799,-0.022101,0.875132,0.205376,0.486739
0.0831105,0.59564,0.145995,-0.0698614,0.128913,0.598444,0.5
0.0147114,0.385913,0.146631,0.00283368,0.874815,0.295346,0.5017
0.054094,0.281569,0.142207,-0.109596,0.461491,0.42369,0.567576
0.0355185,0.273467,0.146653,-0.0561308,0.668214,0.407508,0.599655
0.129252,0.519525,0.066429,-0.0753921,-0.5499,0.507202,0.5
0.198964,0.56597,0.0289403,0.0233889,-0.722773,0.623329,0.5
0.127968,0.371294,0.0800105,-0.039732,-0.409373,0.495202,0.476161
0.0143474,0.404646,0.148613,-0.00443303,0.875631,0.288119,0.49734
0.11078,0.349032,0.111358,0.00869855,-0.289831,0.523302,0.371886
0.198684,0.466205,0.032239,0.0321997,-0.685629,0.607512,0.5
0.0202639,0.279573,0.148544,-0.00934415,0.821862,0.30461,0.494394
0.123963,0.342892,0.087128,-0.068656,-0.386936,0.488337,0.458806
0.14696,0.362998,0.0485112,0.000102984,-0.586255,0.46806,0.366728
0.157943,0.552485,0.0737145,0.0663709,-0.232354,0.564607,0.5
0.109346,0.4675,0.111773,-0.0560662,-0.253971,0.539369,0.46636
0.0254117,0.214425,0.135956,-0.0621234,0.765383,0.291108,0.596059
0.145098,0.375943,0.063191,0.0610069,-0.395573,0.614024,0.536604
0.136746,0.353549,0.0711,0.0402937,-0.35591,0.622786,0.390843
0.043176,0.220727,0.134238,-0.127619,0.577178,0.399008,0.556762
0.128016,0.438404,0.0728945,-0.055288,-0.482115,0.507615,0.466827
0.0142581,0.208413,0.135427,-0.0102414,0.876159,0.205427,0.627189
0.0196757,0.456866,0.20756,-0.0195438,0.813001,0.555679,0.5
0.0223462,0.255625,0.143849,0.0172327,0.816631,0.2922,0.643673
0.0130849,0.201653,0.132129,0.0267958,0.895383,0.189988,0.649411
0.0116983,0.208249,0.135889,-0.00438385,0.898421,0.189978,0.49737
0.059106,0.407389,0.143056,0.0917107,0.612443,0.369383,0.5
0.0140043,0.221126,0.138541,0.00745393,0.881751,0.218108,0.504472
0.198058,0.461254,0.033292,0.0337102,-0.674381,0.557508,0.5
0.0147322,0.20745,0.13482,-0.00629509,0.873517,0.231164,0.629556
0.143866,0.352804,0.057664,0.0214141,-0.490043,0.503294,0.379515
0.125704,0.59414,0.0990345,0.0859378,0.068564,0.517147,0.5
0.0903895,0.320633,0.133397,0.0868324,0.234762,0.478476,0.5
0.0231169,0.266222,0.147889,-0.015362,0.795679,0.301541,0.490783
0.141275,0.346037,0.0603095,0.0148253,-0.476534,0.516504,0.375562
0.073943,0.198685,0.119522,-0.0568159,0.484616,0.427131,0.599244
0.111998,0.3259,0.107246,-0.143186,-0.338448,0.490603,0.547422
0.0675805,0.322609,0.151533,0.000950459,0.384896,0.419869,0.50057
0.0142204,0.223647,0.13974,-0.00374273,0.876859,0.221213,0.497754
0.149741,0.362343,0.0498685,0.0251522,-0.550568,0.487389,0.515091
0.15202,0.375406,0.0461195,0.0230692,-0.584178,0.47427,0.513842
0.129255,0.354541,0.0835995,0.059003,-0.223883,0.585925,0.5
0.186824,0.475915,0.0468909,0.0472625,-0.529018,0.562492,0.528358
0.147381,0.369666,0.057188,0.0447057,-0.467399,0.539385,0.526823
0.0669605,0.352219,0.146824,0.121567,0.535885,0.387814,0.5
0.143076,0.340332,0.0543015,-0.00164972,-0.542633,0.476127,0.365677
0.0460245,0.349603,0.151696,0.0971923,0.669406,0.38002,0.5
0.0169826,0.213631,0.137557,-0.0415971,0.843919,0.305217,0.608375
0.0157504,0.22097,0.138069,0.00494104,0.867256,0.227193,0.636298
0.06346,0.328941,0.137089,0.124117,0.578728,0.380144,0.5
0.10645,0.314244,0.112402,-0.116851,0.0588999,0.48802,0.5
0.0557975,0.223004,0.124621,-0.0642305,0.556764,0.421413,0.594795
0.011989,0.213727,0.135522,-0.00207434,0.896606,0.192984,0.498755
0.0467902,0.499548,0.186073,-0.0447069,0.53235,0.607183,0.5
0.149337,0.359804,0.0495875,0.0211889,-0.556844,0.48104,0.512713
0.0138839,0.411369,0.149358,-0.00510148,0.879222,0.291671,0.5
0.145588,0.364726,0.0587085,0.0398194,-0.46001,0.560286,0.523892
0.0170635,0.21033,0.135815,-0.0253795,0.848757,0.237164,0.618106
0.185734,0.500155,0.0471605,0.0450346,-0.52835,0.553067,0.5
0.0368589,0.48604,0.194617,-0.035549,0.638173,0.600901,0.5
0.109676,0.319556,0.111869,-0.150631,-0.317695,0.495187,0.542955
0.0158925,0.218634,0.136899,0.0148602,0.869308,0.22112,0.64225
0.126102,0.256907,0.10063,-0.153653,-0.152115,0.533417,0.541141
0.0150339,0.235209,0.13699,0.0172937,0.876613,0.229622,0.64371
0.0372266,0.298433,0.172533,0.0522175,0.699005,0.676738,0.5
0.0853905,0.334828,0.132595,-0.0483778,0.227692,0.504258,0.604307
0.136062,0.350271,0.071446,0.0359685,-0.359249,0.630786,0.388248
0.0172323,0.209168,0.135175,-0.0198683,0.84929,0.296549,0.621412
0.0151291,0.217194,0.136365,0.0225781,0.877494,0.225804,0.64688
0.0388131,0.213871,0.132384,-0.0851624,0.646112,0.361706,0.582236
0.153605,0.375769,0.0480757,0.0414577,-0.550128,0.486671,0.524875
0.152912,0.36801,0.0460502,0.0282947,-0.579983,0.468683,0.516977
0.0220908,0.435194,0.144148,0.0159034,0.81799,0.306945,0.5
0.135571,0.354579,0.073383,0.0448859,-0.330503,0.616722,0.5
0.035969,0.209908,0.131302,-0.0594423,0.686412,0.388276,0.597668
0.208403,0.457321,0.01765,0.0163967,-0.83334,0.614567,0.5
0.0299297,0.217325,0.136252,-0.0852359,0.71564,0.316937,0.582192
0.0467961,0.492226,0.186315,-0.0454427,0.531623,0.61796,0.5
0.143864,0.360274,0.060338,0.0356615,-0.45119,0.536845,0.388064
0.061165,0.300508,0.154664,0.000300528,0.442505,0.40996,0.50018
0.0598125,0.327108,0.140566,0.113195,0.589705,0.387037,0.5
0.122748,0.253734,0.103179,-0.141311,-0.0994995,0.543786,0.548547
0.057776,0.370492,0.160469,0.00469917,0.478397,0.426155,0.50282
0.0120701,0.212833,0.134501,0.00736043,0.898229,0.194618,0.63775
0.063852,0.52711,0.169206,-0.0594844,0.343548,0.62202,0.5
0.0844425,0.195732,0.1175,-0.0480988,0.468325,0.439016,0.604474
0.128222,0.358326,0.0808465,-0.0386198,-0.397587,0.483726,0.476828
0.056827,0.499324,0.177065,-0.0554603,0.42019,0.608143,0.466724
0.0144205,0.21975,0.13777,0.012654,0.879967,0.233187,0.640926
0.0125753,0.206124,0.134354,0.00679702,0.894114,0.198831,0.637412
0.0360174,0.247813,0.145058,-0.013628,0.661881,0.51527,0.625157
0.205566,0.434459,0.0156918,0.00481044,-0.855398,0.619425,0.5
0.0162586,0.213454,0.137633,-0.0392867,0.850804,0.3282,0.476428
0.158159,0.52589,0.0743045,0.0708757,-0.219761,0.56544,0.542525
0.0144587,0.220887,0.138321,0.00765672,0.878223,0.216462,0.637927
0.0146962,0.31445,0.140746,0.00919275,0.876808,0.265923,0.638849
0.0608265,0.348833,0.182948,0.0342149,0.404212,0.76729,0.387196
0.143762,0.58905,0.085096,0.0727124,-0.103433,0.54044,0.5
0.0167822,0.212285,0.136897,-0.0345598,0.847966,0.316168,0.612597
0.0129058,0.203102,0.132921,0.0195729,0.894834,0.18796,0.645077
0.152452,0.373664,0.0493701,0.0402278,-0.539982,0.481452,0.524137
0.0129186,0.214007,0.132795,0.0207658,0.895047,0.19314,0.645793
0.0237334,0.441908,0.20524,-0.0246279,0.772076,0.579012,0.485223
0.0252582,0.229789,0.139963,-0.0500442,0.768284,0.402619,0.603307
0.081009,0.380855,0.128076,0.0598258,0.430328,0.466821,0.535896
0.0239759,0.237602,0.14404,-0.0795487,0.764864,0.331871,0.452271
0.0235142,0.231318,0.14115,-0.0531448,0.781325,0.370779,0.601447
0.128228,0.580175,0.0973465,0.0866105,0.0516052,0.513806,0.5
0.188164,0.407147,0.0213804,-0.0272021,-0.816489,0.644147,0.5
0.149733,0.357185,0.0470203,0.0123378,-0.586617,0.464028,0.507403
0.148632,0.359126,0.050715,0.0216467,-0.546997,0.484496,0.512988
0.149981,0.38041,0.0563755,0.0581691,-0.459387,0.557258,0.534901
0.0139674,0.223244,0.1396,-0.00156252,0.879526,0.223306,0.499062
0.19869,0.443489,0.0332007,0.0350587,-0.674402,0.614349,0.521035
0.0133652,0.222234,0.139236,0.00386399,0.885865,0.290573,0.502318
0.177084,0.54253,0.055258,0.0490239,-0.443091,0.560655,0.5
0.073266,0.1992,0.119746,-0.0593536,0.483079,0.426099,0.597721
0.0184292,0.228913,0.141312,-0.0336936,0.832303,0.340107,0.479784
0.13633,0.281199,0.081723,-0.144085,-0.468231,0.654262,0.5
0.128855,0.394783,0.076163,-0.0389855,-0.436692,0.494452,0.476609
0.12046,0.348353,0.0957925,0.0676829,-0.107878,0.553734,0.5
0.0458966,0.276683,0.143965,-0.0823087,0.558995,0.428198,0.583948
0.138326,0.356071,0.0690135,0.0411291,-0.371938,0.619881,0.391344
0.0955245,0.342076,0.11707,0.00233244,0.425408,0.473258,0.634733
0.083449,0.333147,0.134267,-0.0402987,0.249874,0.511913,0.609154
0.170056,0.5357,0.06272,0.0572498,-0.357893,0.572893,0.5
0.0896625,0.195938,0.116897,-0.0546161,0.444544,0.438294,0.600564
0.1107,0.22817,0.112273,0.12816,-0.0821187,0.483627,0.443563
0.0234982,0.258488,0.14467,0.00678101,0.80294,0.298527,0.637402
0.0354468,0.386393,0.173794,0.0339004,0.700468,0.754385,0.5
0.0145313,0.26402,0.137919,0.0112539,0.878699,0.248733,0.640086
0.121862,0.33912,0.092901,0.0495602,-0.165391,0.569369,0.396403
0.0150695,0.218946,0.137232,0.0149854,0.875643,0.23072,0.642325
0.0125144,0.210963,0.133447,0.0158954,0.896877,0.194257,0.642871
0.0136253,0.320494,0.138925,0.0218277,0.890034,0.237613,0.64643
0.114029,0.249681,0.104605,0.0672597,-0.255996,0.502381,0.407022
0.0248374,0.332998,0.182987,-0.00270939,0.772146,0.666611,0.498374
0.0145342,0.217514,0.13665,0.0222351,0.88188,0.234843,0.646674
0.068735,0.351503,0.145801,0.118068,0.518045,0.401266,0.5
0.0484762,0.216919,0.131145,-0.118891,0.544704,0.3958,0.561999
0.0140306,0.456489,0.211129,-0.0137822,0.868235,0.633262,0.5
0.207614,0.485101,0.0167873,0.0123983,-0.842802,0.62046,0.5
0.0129924,0.44984,0.206546,-0.000604477,0.881347,0.725671,0.5
0.0206455,0.471347,0.197355,0.0033716,0.813072,0.737028,0.5
0.0132489,0.201527,0.132032,0.0271425,0.894264,0.196635,0.649619
0.112169,0.330265,0.106595,0.0566475,-0.0445638,0.543488,0.400655
0.0124847,0.206219,0.13439,0.00680795,0.894829,0.200726,0.637418
0.0123073,0.300016,0.138989,-0.00211623,0.894027,0.22728,0.49873
0.0210176,0.446053,0.210696,-0.0302086,0.795868,0.754659,0.481875
0.0348309,0.284022,0.150917,-0.0840285,0.654778,0.418103,0.449583
0.0482339,0.50829,0.184534,-0.0453504,0.517318,0.599603,0.5
0.0181037,0.224568,0.139272,-0.0148101,0.841868,0.303196,0.624447
0.0149597,0.219482,0.137519,0.0128441,0.875844,0.22288,0.64104
0.0226856,0.344436,0.189552,0.0196444,0.80189,0.764345,0.5
0.0957325,0.597195,0.11897,0.106484,0.330312,0.461734,0.5
0.0270508,0.267041,0.146999,-0.0240445,0.758906,0.345251,0.618907
0.128122,0.54122,0.068388,-0.0791988,-0.543673,0.493222,0.5
0.168801,0.560125,0.0632145,0.054943,-0.355653,0.559155,0.5
0.0222295,0.25847,0.145022,0.00883842,0.813775,0.293035,0.638636
0.165155,0.335577,0.0361009,-0.0657334,-0.717862,0.650274,0.5
0.065906,0.304436,0.151666,0.00140064,0.40072,0.418413,0.50084
0.0214571,0.258412,0.145179,0.0104985,0.820535,0.293385,0.639632
0.0850155,0.280664,0.136892,-0.214978,-0.109282,0.430786,0.504347
0.158617,0.323896,0.0430158,-0.0721297,-0.669334,0.661444,0.590056
0.0288176,0.271712,0.148268,-0.0402466,0.73513,0.371648,0.475852
0.104002,0.332364,0.117051,0.0769134,0.0824809,0.50229,0.5
0.135131,0.357988,0.0749195,0.0518741,-0.30741,0.613984,0.5
0.021386,0.262376,0.146843,-0.00140171,0.815998,0.296459,0.499159
0.0136535,0.220616,0.138368,0.0102989,0.885311,0.22896,0.506179
0.0492203,0.283254,0.144847,-0.105942,0.507849,0.429996,0.569768
0.0446828,0.347671,0.153806,0.0905224,0.673036,0.358922,0.5
0.138245,0.368622,0.072362,0.063246,-0.312476,0.608246,0.5
0.0142418,0.219958,0.137913,0.012073,0.881193,0.269937,0.640577
0.0806535,0.540005,0.150407,-0.0755709,0.145808,0.612778,0.5
0.050227,0.571355,0.169503,-0.00172645,0.540198,0.774814,0.5
0.0905615,0.209466,0.117695,-0.150948,0.251622,0.36371,0.542765
0.119042,0.33614,0.0969125,0.0509459,-0.131299,0.561627,0.397234
0.0392731,0.347122,0.162341,0.0676458,0.694574,0.366165,0.407254
0.0421084,0.542245,0.183008,-0.0190945,0.600168,0.730444,0.5
0.191124,0.535515,0.0395439,0.0345457,-0.612589,0.576524,0.5
0.208288,0.440322,0.0176334,0.0160852,-0.833605,0.646956,0.5
0.074984,0.301129,0.151946,0.0902839,0.384058,0.419389,0.5
0.079734,0.385431,0.128728,0.0352973,0.434684,0.468091,0.521178
0.147563,0.393799,0.0475829,0.000185629,-0.593553,0.471067,0.366778
0.0445115,0.496333,0.188112,-0.0426318,0.556919,0.614544,0.5
0.0121642,0.205952,0.13457,0.00633257,0.897237,0.195754,0.637133
0.067022,0.32319,0.135118,0.123325,0.554005,0.39704,0.5
0.0494487,0.49552,0.183906,-0.0479307,0.502686,0.592278,0.5
0.0398595,0.264424,0.190565,0.0682086,0.690463,0.763821,0.5
0.111368,0.336059,0.107686,0.0674542,-0.012736,0.533226,0.5
0.0126422,0.208179,0.133924,0.0107264,0.894585,0.198744,0.639769
0.066952,0.210667,0.120241,-0.0348709,0.543412,0.449905,0.612411
0.0204541,0.225798,0.139294,-0.0243614,0.819225,0.337327,0.618717
0.0124475,0.209027,0.136143,-0.00976907,0.890996,0.200215,0.494139
0.0251962,0.209193,0.133424,-0.0353863,0.780676,0.346837,0.612102
0.0155571,0.223256,0.137815,0.0079366,0.869706,0.236754,0.638095
0.0957375,0.266663,0.116221,-0.015137,0.48978,0.456425,0.624251
0.145101,0.34186,0.050531,-0.00412195,-0.574558,0.465075,0.364193
0.193601,0.468069,0.0388898,0.0392334,-0.615448,0.591056,0.52354
0.025176,0.228724,0.139485,-0.0439601,0.771288,0.486976,0.606957
0.0161746,0.204062,0.132766,0.0083282,0.866933,0.222834,0.63833
0.0283586,0.456071,0.201742,-0.0287533,0.725374,0.619484,0.5
0.0125949,0.211651,0.133287,0.0171491,0.896576,0.199261,0.643623
0.0450777,0.478385,0.188253,-0.0450019,0.549208,0.621345,0.472999
0.0116335,0.207929,0.135732,-0.00264989,0.899354,0.188964,0.49841
0.0126101,0.265247,0.134754,0.0158293,0.896126,0.227798,0.642831
0.117177,0.32576,0.0980425,-0.10594,-0.344519,0.504071,0.569769
0.0220235,0.478297,0.205593,-0.0209566,0.790078,0.624944,0.5
0.058604,0.302464,0.146703,-0.119016,0.361841,0.464631,0.561924
0.0172074,0.21362,0.137499,-0.0419902,0.841888,0.239435,0.608139
0.116964,0.244173,0.095662,0.114084,-0.196441,0.495381,0.435117
0.19337,0.490975,0.0382626,0.036609,-0.623605,0.588885,0.5
0.149052,0.35557,0.048295,0.013465,-0.575075,0.481333,0.508079
0.0122551,0.205426,0.134235,0.00920853,0.897225,0.18725,0.638858
0.0139939,0.218911,0.137451,0.0170854,0.884535,0.266245,0.643585
0.178038,0.362621,0.0257519,-0.0475979,-0.789411,0.664956,0.5
0.0239729,0.266097,0.147577,-0.0163718,0.788148,0.303134,0.490177
0.0141744,0.219513,0.137709,0.0141305,0.882303,0.220071,0.641812
0.20672,0.452648,0.0210987,0.0212261,-0.798782,0.622306,0.5
0.137148,0.361959,0.0725365,0.0542464,-0.323954,0.624075,0.5
0.14554,0.242843,0.0900785,-0.155562,-0.267272,0.622111,0.539996
0.123608,0.267616,0.109941,0.0127535,0.417517,0.478925,0.640986
0.0207471,0.322203,0.147067,-0.000661163,0.821463,0.307469,0.499603
0.0479944,0.248785,0.145333,-0.0813892,0.486995,0.427222,0.5845
0.0335052,0.21367,0.133614,-0.0740286,0.694386,0.335502,0.588916
0.137338,0.357817,0.071184,0.0465537,-0.346324,0.619349,0.5
0.0309832,0.28717,0.163705,-0.00268511,0.71578,0.622175,0.498389
0.0304225,0.384574,0.171821,0.0565251,0.756637,0.31294,0.5
0.0806545,0.300158,0.1472,0.0782285,0.312893,0.456778,0.413604
0.128914,0.348645,0.0831455,0.0497783,-0.242989,0.591183,0.5
0.0314898,0.33494,0.179535,-0.00155464,0.711833,0.63325,0.499067
0.0153274,0.20434,0.13308,0.00850426,0.87337,0.218886,0.638436
0.104868,0.322729,0.116589,0.0606852,0.0406555,0.514127,0.403078
0.0602325,0.56254,0.129445,0.108821,0.671059,0.357292,0.565293
0.0376992,0.5554,0.187777,-0.0190388,0.642076,0.744881,0.5
0.0210873,0.276427,0.146221,0.00420634,0.820772,0.304615,0.502524
0.0228624,0.255268,0.143566,0.0175121,0.812827,0.292933,0.643841
0.0323265,0.54602,0.141039,0.122139,0.824042,0.265363,0.573283
0.061289,0.362034,0.156969,0.00498392,0.447025,0.411111,0.50299
0.0180656,0.211943,0.136426,-0.0353977,0.837059,0.311254,0.612095
0.0303349,0.217993,0.136472,-0.0892885,0.709853,0.329408,0.57976
0.0860695,0.288053,0.138679,-0.202394,-0.113587,0.44879,0.511897
0.110833,0.326511,0.108464,0.053581,-0.0369405,0.537131,0.398815
0.203095,0.572415,0.0193845,0.0080454,-0.820137,0.602683,0.5
0.070383,0.327132,0.146499,-0.0360971,0.308333,0.447623,0.478342
0.115927,0.333899,0.0999495,-0.112447,-0.351853,0.49375,0.432532
0.137087,0.273665,0.0837925,-0.149399,-0.442129,0.652833,0.5
0.141777,0.266693,0.0810815,-0.142903,-0.450522,0.626444,0.547591
0.0790335,0.237734,0.127323,-0.223522,0.105232,0.399865,0.49922
0.0159318,0.214454,0.138237,-0.0435389,0.852228,0.248925,0.473877
0.107552,0.285828,0.111573,0.187858,0.331867,0.436639,0.479381
0.0491442,0.258421,0.193927,0.0688819,0.619024,0.710579,0.5
0.106953,0.324552,0.113773,0.059006,0.0154663,0.517151,0.40207
0.144668,0.539735,0.0481757,-0.0179035,-0.606321,0.477996,0.5
0.126507,0.51529,0.0714105,-0.084282,-0.533714,0.49306,0.449431
0.0147885,0.319842,0.14038,0.019455,0.879132,0.27507,0.645006
0.0214072,0.260685,0.146147,0.0035646,0.817951,0.300415,0.502139
0.110442,0.35514,0.111913,0.00896812,-0.280928,0.525198,0.372047
0.0156011,0.216156,0.135761,0.0263362,0.875133,0.224057,0.649135
0.091609,0.323244,0.13175,0.0880486,0.225295,0.470468,0.5
0.0253737,0.445478,0.204063,-0.0262028,0.755543,0.613179,0.484278
0.0160924,0.223843,0.139397,-0.00802116,0.860407,0.229884,0.628521
0.0157957,0.203922,0.132769,0.00978166,0.870242,0.211503,0.639202
0.0168875,0.462545,0.149629,0.0425733,0.871211,0.300048,0.5
0.055041,0.500555,0.178685,-0.0533718,0.440637,0.637909,0.5
0.0143342,0.218351,0.137102,0.0189202,0.882441,0.237659,0.644686
0.0209567,0.210287,0.134921,-0.0327667,0.814758,0.347318,0.613673
0.0948605,0.313575,0.129715,0.0681419,0.157184,0.49304,0.407552
0.0153864,0.209696,0.135855,-0.0189088,0.864467,0.271835,0.621988
0.106132,0.301201,0.117774,-0.143523,-0.260989,0.489683,0.547219
0.143844,0.253139,0.0858165,-0.162686,-0.371477,0.61498,0.535722
0.0148946,0.426517,0.149867,-0.0034428,0.871488,0.276749,0.5
0.075639,0.32373,0.143447,0.00136695,0.312165,0.42577,0.50082
0.188477,0.52653,0.0430016,0.0385096,-0.575396,0.607052,0.5
0.0164428,0.207506,0.134486,-0.00990712,0.858898,0.28504,0.627389
0.0138216,0.221393,0.138715,0.00663796,0.882973,0.223621,0.503983
0.147344,0.3511,0.0489958,0.00495553,-0.577655,0.46821,0.36964
0.037437,0.26656,0.143453,-0.0394623,0.664543,0.425786,0.609656
0.161765,0.330622,0.0372217,-0.0769267,-0.717456,0.654631,0.5
0.0411113,0.244431,0.145963,-0.194463,0.512806,0.390487,0.516655
0.137512,0.544645,0.054944,-0.0456491,-0.586432,0.491397,0.5
0.0266065,0.363559,0.18074,0.0361516,0.77636,0.68379,0.5
0.147239,0.363225,0.055084,0.0330413,-0.498372,0.514298,0.519825
0.156077,0.344702,0.041184,-0.0909377,-0.698983,0.663806,0.5
0.0639355,0.51703,0.169478,-0.0608844,0.340957,0.627206,0.5
0.199484,0.53983,0.0288699,0.0245181,-0.72281,0.626619,0.5
0.149804,0.387174,0.0461809,0.00915132,-0.596462,0.481421,0.505491
0.0129752,0.203257,0.132988,0.0186323,0.894064,0.190008,0.644513
0.0205369,0.265583,0.148197,-0.00791376,0.820189,0.297063,0.495252
0.122254,0.346994,0.0931055,0.061712,-0.141079,0.561369,0.5
0.0120643,0.206121,0.13468,0.00566655,0.897865,0.189296,0.5034
0.051079,0.249337,0.19719,0.0607744,0.595732,0.68077,0.5
0.0773755,0.197134,0.118674,-0.0505141,0.483392,0.436722,0.603025
0.103406,0.323559,0.118381,0.0650683,0.06462,0.512325,0.405708
0.0336351,0.316993,0.173262,-0.00429885,0.690386,0.668381,0.497421
0.146234,0.352309,0.0527085,0.0143085,-0.538182,0.486655,0.375252
0.0143827,0.217827,0.136835,0.0211307,0.882709,0.211913,0.646012
0.014505,0.20482,0.133414,0.00841198,0.879599,0.20211,0.638381
0.0369007,0.361763,0.162629,0.0741051,0.717803,0.354446,0.5
0.070787,0.317622,0.150756,0.0432144,0.41495,0.773341,0.5
0.069218,0.52478,0.163729,-0.065507,0.280331,0.612726,0.5
0.185219,0.392995,0.022058,-0.0343231,-0.813791,0.648143,0.5
0.048868,0.54411,0.17618,-0.0208698,0.534287,0.792377,0.5
0.0148686,0.236597,0.137135,0.0166204,0.877675,0.231335,0.643306
0.0248349,0.525605,0.202749,-0.0215304,0.763001,0.585556,0.5
0.0145979,0.21731,0.136537,0.0230195,0.881629,0.218591,0.647145
0.0394981,0.287152,0.150266,-0.100121,0.600415,0.406353,0.439928
0.0300218,0.52476,0.198906,-0.0263255,0.71069,0.598873,0.5
0.076021,0.305763,0.149849,0.0941385,0.380389,0.440254,0.5
0.0119943,0.260014,0.135612,0.00364602,0.897935,0.22174,0.502188
0.0272201,0.264799,0.146064,-0.0178102,0.760901,0.380776,0.622647
0.0170621,0.221535,0.138045,0.000105256,0.855394,0.261839,0.633397
0.0504285,0.5537,0.172554,-0.0139752,0.526225,0.766877,0.5
0.0124716,0.204634,0.133812,0.0124882,0.896352,0.185672,0.640826
0.0118814,0.242591,0.135646,-0.00280775,0.897303,0.205758,0.498315
0.170566,0.52971,0.0624095,0.0576546,-0.360585,0.581155,0.5
0.080079,0.383738,0.128674,0.0473806,0.433273,0.468353,0.528428
0.083233,0.57719,0.146294,-0.0725613,0.123307,0.605722,0.5
0.137788,0.362735,0.0716725,0.0541677,-0.331384,0.616746,0.5
0.206424,0.494593,0.0203784,0.0186639,-0.806673,0.576409,0.5
0.0134937,0.223711,0.139943,-0.00267599,0.88307,0.265038,0.498394
0.085291,0.195028,0.11733,-0.0435081,0.474936,0.444841,0.607228
0.0967285,0.294212,0.129698,-0.175223,-0.206399,0.466683,0.528199
0.207184,0.468894,0.018243,0.0150258,-0.828231,0.638397,0.5
0.156689,0.57841,0.0741745,0.0634438,-0.23175,0.56606,0.5
0.190946,0.489266,0.041354,0.0399699,-0.59049,0.600103,0.5
0.193816,0.479984,0.0381205,0.037364,-0.624443,0.570103,0.5
0.0147441,0.360348,0.144248,0.00947082,0.876514,0.283335,0.639016
0.09639,0.322233,0.126786,0.0774588,0.159377,0.49248,0.5
0.0278998,0.357817,0.186915,0.00114587,0.746167,0.693218,0.500688
0.0448797,0.513055,0.187276,-0.0414903,0.554249,0.612893,0.5
0.0274072,0.492962,0.20152,-0.0255422,0.736305,0.55779,0.5
0.148228,0.596795,0.0475937,0.00479259,-0.589083,0.472369,0.5
0.0147776,0.226776,0.141165,-0.0179817,0.868148,0.232479,0.489211
0.0361584,0.362814,0.164065,0.0701982,0.720647,0.337403,0.5
0.204919,0.413518,0.0155211,0.00282398,-0.857577,0.639064,0.5
0.070029,0.207801,0.119654,-0.0362196,0.53031,0.435206,0.611602
0.0163366,0.218922,0.13694,0.0128015,0.865257,0.242571,0.641014
0.02134,0.212771,0.136094,-0.0459454,0.806096,0.291427,0.605766
0.0180273,0.379544,0.196813,0.0115448,0.839684,0.687111,0.5
0.0305769,0.364455,0.173286,0.0506159,0.751794,0.310715,0.5
0.0259579,0.217216,0.137212,-0.076896,0.753281,0.31075,0.587196
0.126245,0.50339,0.072175,-0.0833603,-0.528064,0.512488,0.449984
0.0123154,0.459854,0.212138,-0.0119632,0.884782,0.635885,0.5
0.0175024,0.224601,0.139432,-0.0138436,0.847064,0.258605,0.625027
0.144501,0.586235,0.08454,0.072564,-0.109534,0.542186,0.5
0.0554875,0.297946,0.146846,-0.126691,0.402667,0.468421,0.557319
0.0208998,0.204662,0.132107,-0.00377672,0.827406,0.298448,0.631067
0.094577,0.314954,0.129824,0.0707204,0.164773,0.491913,0.409099
0.0122318,0.206628,0.134914,0.00276326,0.895829,0.195187,0.501658
0.0237261,0.268512,0.148629,-0.0229176,0.787086,0.308719,0.486249
0.0161734,0.221618,0.138289,0.0013699,0.862793,0.228656,0.634155
0.0199102,0.370096,0.187008,0.0345124,0.831997,0.647817,0.5
0.20371,0.51359,0.0237949,0.0210924,-0.77313,0.580214,0.5
0.153152,0.368106,0.0451973,0.0260906,-0.589274,0.466611,0.515654
0.193208,0.473584,0.0391579,0.0390279,-0.612954,0.552091,0.5
0.130492,0.398536,0.0727955,-0.038011,-0.457078,0.494,0.477193
0.0408493,0.257402,0.191269,0.0554826,0.672377,0.666385,0.5
0.150825,0.365411,0.0490352,0.0284176,-0.554399,0.48246,0.517051
0.0161361,0.216693,0.139377,-0.0548179,0.846867,0.2772,0.467109
0.0155206,0.216917,0.136147,0.0231003,0.874719,0.249218,0.647194
0.0146001,0.21026,0.136326,-0.0201849,0.870511,0.212779,0.621222
0.0152589,0.208274,0.135139,-0.0114994,0.867764,0.236607,0.626434
0.0205747,0.30941,0.14694,0.00088322,0.823492,0.303503,0.50053
0.0253523,0.256523,0.152645,-0.00298138,0.767286,0.518921,0.498211
0.131827,0.357884,0.080195,0.0590054,-0.252252,0.593496,0.5
