51 3498 -150.17847287855554 15381.054845809937 |[[ 0.68056145  0.36340017 -0.11872098]]|
52 3575 -121.69268643869852 8525.9243957102299 |[[ 0.37122614  0.38210018 -0.05295566]]|
53 3652 -123.16527714629588 9261.8155093193054 |[[ 0.68376563  0.39296487 -0.03225004]]|
54 3729 80.624362933006424 8210.1331882476807 |[[ 0.48932036  0.40490922 -0.07349396]]|
55 3806 496.31274698792606 7597.3142490386963 |[[ 0.83276076  0.30880042 -0.03683042]]|
56 3883 23.913506342402318 23114.436599731445 |[[ 0.3922592   0.49014041 -0.05968092]]|
57 3932 941.641473364131 7221.9463367462158 |[[ 0.36619578  0.31400364 -0.02291801]]|
58 4009 -58.592412675797881 15176.292548418045 |[[ 0.71387888  0.39674174 -0.05842517]]|
59 4086 -127.8575818080911 11391.656980991364 |[[ 0.83912203  0.32953569 -0.04489415]]|
60 4164 -100.73043806130103 14461.089666366577 |[[ 0.49632096  0.39531742 -0.06564721]]|
61 4241 -84.497418965268324 13869.6098279953 |[[ 0.64493634  0.38879074  0.01235376]]|
62 4318 -100.49478591314295 13160.256299734116 |[[ 0.67022845  0.35814387  0.00666436]]|
63 4395 -119.00741748256681 19183.685799598694 |[[ 0.76476976  0.33588406 -0.09451022]]|
64 4472 -110.43287834350645 10917.239909529686 |[[ 0.81868064  0.36549477 -0.06207596]]|
0 29 -114.30950493735709 3492.2075757980347 |[[ 0.15866101  0.68528414 -0.01680036]]|
0 29 -114.30950493735709 4222.5739347934723 |[[ 0.15866101  0.68528414 -0.01680036]]|
0 29 -114.30950493735709 5945.1517766714096 |[[ 0.15866101  0.68528414 -0.01680036]]|
1 106 -75.159968443846722 15642.354290008545 |[[ 0.27110673  0.66434178 -0.03538831]]|
2 132 -84.324698371649504 3043.1003742218018 |[[ 0.45755912  0.65321883 -0.04938953]]|
3 159 -62.588784677821948 4236.3696441650391 |[[ 0.3589062   0.60276681 -0.10161803]]|
4 186 -74.49704493690281 4163.645679473877 |[[ 0.25196978  0.74228221 -0.0347054 ]]|
5 215 -173.59198156992261 5314.1530609130859 |[[ 0.31140936  0.66936878 -0.1397565 ]]|
6 242 -143.77383192324052 4775.3171157836914 |[[ 0.37143873  0.56079464 -0.11058179]]|
7 269 -217.15088977222013 5041.1145629882812 |[[ 0.5666675   0.44044519 -0.13877739]]|
8 295 -177.24276534009778 5834.6957473754883 |[[ 0.25240378  0.66440704 -0.1028668 ]]|
9 322 -165.02247592107813 5208.61767578125 |[[ 0.24766605  0.56867165 -0.04855906]]|
10 399 -165.46900482234165 14047.065761566162 |[[ 0.24527606  0.63180588 -0.09821674]]|
11 476 -130.01189339760407 11515.303764343262 |[[ 0.41557911  0.68564163 -0.1074585 ]]|
12 553 -117.26484614121715 9050.428258895874 |[[ 0.31568726  0.69715046 -0.0409874 ]]|
13 581 -217.33187069545335 3601.1886749267578 |[[ 0.44851666  0.43096341 -0.12211857]]|
14 658 -143.1456654308104 8785.849645614624 |[[ 0.44403122  0.62466864 -0.0836898 ]]|
0 29 -109.61656475554641 3968.4289703369141 |[[ 0.15866101  0.68528414 -0.01680036]]|
1 106 -75.159968443846722 7452.7877130508423 |[[ 0.27110673  0.66434178 -0.03538831]]|
2 132 -84.324698371649504 1203.1707077026367 |[[ 0.45755912  0.65321883 -0.04938953]]|
3 159 -73.345248782434254 1832.7116584777832 |[[ 0.3589062   0.60276681 -0.10161803]]|
4 186 -74.49704493690281 1819.8112182617188 |[[ 0.25196978  0.74228221 -0.0347054 ]]|
5 215 -205.66843952885972 2475.0632667541504 |[[ 0.31140936  0.66936878 -0.1397565 ]]|
6 242 -144.72880109147684 4228.0030403137207 |[[ 0.37143873  0.56079464 -0.11058179]]|
7 269 -207.04858741588745 2997.8191566467285 |[[ 0.5666675   0.44044519 -0.13877739]]|
8 346 -4087.9458041380421 11805.435766220093 |[[ 0.1221462   0.58059958 -0.05265039]]|
9 423 -150.63055653580375 14969.483346939087 |[[ 0.32073332  0.65217376 -0.13495743]]|
10 449 -108.91812618495068 5751.971134185791 |[[ 0.33150373  0.65486233 -0.07381638]]|
11 526 -164.56488753365937 10268.599927902222 |[[ 0.45903515  0.59125265  0.02608626]]|
12 603 -91.362424945291551 15587.676322937012 |[[ 0.42544625  0.45498318 -0.08345531]]|
13 680 -119.31453952799957 15258.435947418213 |[[ 0.35839553  0.59613086 -0.15199267]]|
14 757 -77.667678984209829 12563.34009552002 |[[ 0.15661694  0.60417518 -0.07806262]]|
15 834 -96.228986842887821 17339.542453765869 |[[ 0.42711061  0.44298893 -0.02835916]]|
16 911 -133.00891819367476 14766.240316390991 |[[ 0.43672388  0.54339036 -0.03680278]]|
17 988 -143.46408849036061 11058.658219337463 |[[ 0.5210047   0.44958532 -0.13260732]]|
18 1065 -93.334343093394949 16245.271117210388 |[[ 0.39975768  0.52129563 -0.10961755]]|
19 1142 -52.232802460156428 14226.247299671173 |[[ 0.39208008  0.40474974 -0.06855694]]|
20 1219 -101.31257570624491 12348.746170759201 |[[ 0.48039246  0.30716432 -0.04156906]]|
0 31 -253.21905495038075 8301.3472328186035 |[[ 0.20970695  0.67072868 -0.06850866]]|
1 56 -13.682771607480197 6958.9688339233398 |[[ 0.32100433  0.64261785 -0.05975966]]|
2 133 -152.00424083219028 18060.013031005859 |[[ 0.36389934  0.66881985 -0.07432808]]|
3 160 -49.024812189111117 3680.8206596374512 |[[ 0.29794497  0.63835086 -0.03342228]]|
4 186 -65.936988850636652 3542.8749256134033 |[[ 0.25196978  0.74228221 -0.0347054 ]]|
5 215 -191.50313656744675 3812.4012298583984 |[[ 0.31140936  0.66936878 -0.1397565 ]]|
6 242 -145.69774469251013 4998.9921875 |[[ 0.37143873  0.56079464 -0.11058179]]|
7 269 -211.78243713800168 5005.6822814941406 |[[ 0.5666675   0.44044519 -0.13877739]]|
8 295 -155.97239054015182 7162.303150177002 |[[ 0.25240378  0.66440704 -0.1028668 ]]|
9 322 -150.21111159196832 4083.5883903503418 |[[ 0.24766605  0.56867165 -0.04855906]]|
10 399 -172.20476429133078 16164.559925079346 |[[ 0.24527606  0.63180588 -0.09821673]]|
11 476 -124.48733125447691 11074.567054748535 |[[ 0.41557911  0.68564163 -0.1074585 ]]|
12 530 220.75461299024767 16679.422519683838 |[[ 0.50427774  0.68838872 -0.04072927]]|
13 607 -205.02255280318357 51293.791603088379 |[[ 0.37166408  0.40397985 -0.13708565]]|
14 684 623.4567205685147 87417.60359954834 |[[ 0.2712917   0.47554997 -0.11169773]]|
15 720 245.63949933821291 43427.711715698242 |[[ 0.34918973  0.5961833  -0.10975039]]|
16 798 92.881625634479875 54270.035751342773 |[[ 0.40182934  0.52897284  0.0095654 ]]|
17 827 92.8458772014544 12253.635124206543 |[[ 0.24736422  0.44770446 -0.06584168]]|
18 904 54.440188752297814 56613.234230041504 |[[ 0.37853313  0.54354616 -0.06743615]]|
19 943 388.26622728127774 21434.321434020996 |[[ 0.41009367  0.55585144 -0.10695263]]|
20 1020 249.54721718534429 43917.817726135254 |[[ 0.53657242  0.45031604 -0.07310756]]|
21 1097 897.52016817346453 39927.400568008423 |[[ 0.48045388  0.40889029 -0.00123635]]|
22 1174 949.36655723771355 65416.581993103027 |[[ 0.50231997  0.52736836 -0.12556224]]|
23 1251 655.31368483675578 66767.658126831055 |[[ 0.37872544  0.55937123 -0.16245119]]|
24 1328 521.92165258372927 55574.323535919189 |[[ 0.60245249  0.58245595 -0.0652746 ]]|
25 1405 1030.0179458169093 48351.593208312988 |[[ 0.46175505  0.5055879  -0.02829979]]|
26 1483 273.03054166215503 57292.565361022949 |[[ 0.39701894  0.54034854 -0.09125252]]|
27 1560 871.15205455103114 67132.631378173828 |[[ 0.43423985  0.47152176 -0.03950832]]|
28 1637 478.74178798825693 83341.301265716553 |[[ 0.46492284  0.43961919 -0.10659819]]|
29 1714 608.56886091332854 53547.420066833496 |[[ 0.16242127  0.44474997 -0.10668995]]|
30 1791 854.21936677291819 68174.254577636719 |[[-0.33969648  0.43470913 -0.12110405]]|
31 1868 851.78455046076556 68381.205463409424 |[[-0.56279719  0.49384579 -0.08414371]]|
32 1946 768.99782570320565 52429.965530395508 |[[-0.55891674  0.35235577 -0.03095586]]|
33 2023 701.32787397782658 50217.749973297119 |[[-0.59883225  0.39723454 -0.0300425 ]]|
34 2100 559.68382070146708 56864.394004821777 |[[-0.42161049  0.4161552  -0.01922041]]|
35 2177 858.55490139513665 59880.485893249512 |[[-0.42029314  0.39499303 -0.02997774]]|
36 2223 1056.537730179052 21356.395479202271 |[[ 0.56036296  0.33795794 -0.0352392 ]]|
37 2300 896.3527444918733 44077.08292388916 |[[-0.3566973   0.34020211 -0.04730171]]|
38 2345 902.59750593054969 21516.635639190674 |[[ 0.67095195  0.43053548 -0.08275551]]|
39 2422 819.71915303786182 36989.363124847412 |[[-0.46957755  0.32569824 -0.03665621]]|
40 2472 498.52719463788901 30308.718902587891 |[[ 0.6156453   0.41936196 -0.0746395 ]]|
41 2530 579.99263145993802 39790.627109527588 |[[ 0.56761059  0.25687847 -0.08093814]]|
42 2572 1309.3035359107539 35330.682250976562 |[[ 0.63158516  0.34960519 -0.04130361]]|
43 2649 1179.6492652969407 59215.295150756836 |[[-0.6775417   0.32521408 -0.06261297]]|
44 2693 1218.7732742385933 34875.795913696289 |[[ 0.78075153  0.2838087   0.02845217]]|
45 2749 1176.0547859188225 40019.895858764648 |[[ 0.80556079  0.21742304 -0.04266873]]|
46 2795 1237.2700726885457 57497.392265319824 |[[ 0.66882926  0.30919248 -0.03092047]]|
47 2841 1312.8936630993342 49255.161743164062 |[[ 0.61266597  0.29557022 -0.04591646]]|
48 2893 882.0652424342826 52526.636764526367 |[[ 0.6902845   0.30113924 -0.05890102]]|
49 2939 1090.6731762999225 42586.812255859375 |[[ 0.7128041   0.2535035  -0.03721726]]|
50 3016 1112.8654220181847 85581.517189025879 |[[-0.02231826  0.29015527 -0.03268128]]|
51 3060 1361.3050511564018 37091.224998474121 |[[ 0.68958426  0.21086923 -0.04458907]]|
52 3102 1139.479700977781 39978.837753295898 |[[ 0.71165888  0.26923995 -0.04013999]]|
53 3143 1405.0360139674251 37649.804611206055 |[[ 0.66991432  0.14880831 -0.00389717]]|
54 3184 1304.8333220595712 31468.902587890625 |[[ 0.69232458  0.21964109 -0.02277872]]|
55 3230 1378.3203892306547 65439.491119384766 |[[ 0.61785071  0.20599609 -0.02487552]]|
56 3307 1419.4876557875964 83246.879081726074 |[[ 0.41481143  0.16674009 -0.02084234]]|
57 3359 491.08608756334144 55637.151588439941 |[[ 0.74267448  0.29233498 -0.02089646]]|
58 3399 1438.1017850266926 50138.906349182129 |[[ 0.70415053  0.19290343 -0.04839059]]|
59 3476 1290.3182669936643 108426.74304199219 |[[ 0.15710935  0.15068604 -0.04746688]]|
60 3522 1469.732594584741 34767.659477233887 |[[ 0.79340623  0.14581465 -0.02545472]]|
61 3569 953.02344998872684 46068.633453369141 |[[ 0.78097717  0.1902241  -0.03117042]]|
62 3609 1442.3659335662019 39530.174350738525 |[[ 0.83877342  0.12996136 -0.02547973]]|
63 3651 1293.5745260334913 34905.82787322998 |[[ 0.86167093  0.17312056 -0.02566657]]|
64 3728 1111.1672948154799 61499.234300613403 |[[-0.17012599  0.13819622 -0.02310408]]|
65 3767 1200.7706011797736 40843.431121826172 |[[ 0.81272196  0.13782008 -0.03041352]]|
66 3807 1465.1528584639625 44761.036041259766 |[[ 0.83437374  0.17659051 -0.03807171]]|
67 3884 1244.0866204945253 78546.925109863281 |[[ 0.07908646  0.1413467   0.00379912]]|
68 3925 1154.3994753230099 39171.927848815918 |[[ 0.81641072  0.15879117 -0.02083444]]|
69 3968 1421.7433973544571 59498.122276306152 |[[ 0.85853914  0.16859344 -0.02379953]]|
70 4008 1326.9369104284765 38404.063587188721 |[[ 0.89112399  0.13989514 -0.00304755]]|
71 4047 1352.1857577226046 45275.990953445435 |[[ 0.85358644  0.12556338 -0.01103246]]|
72 4099 1590.8741736325969 55814.620361328125 |[[ 0.56827224  0.13903287 -0.03082924]]|
73 4177 1366.8141677568453 78680.110279083252 |[[ 0.60622078  0.11795504 -0.0182899 ]]|
74 4245 1875.1515570023828 82669.088680267334 |[[ 0.86986234  0.08101678 -0.01178007]]|
75 4286 1496.0277370716615 49498.823516845703 |[[ 0.92361065  0.09856584 -0.00950933]]|
76 4324 1605.2724468017025 63920.551727294922 |[[ 0.83180702  0.09209637 -0.01941174]]|
77 4365 1538.6969944996024 44296.078712463379 |[[ 0.92901017  0.07325347 -0.0038798 ]]|
78 4406 1226.3607949828756 39748.676170349121 |[[ 0.92421671  0.07948129 -0.00838052]]|
79 4444 1398.6512871266984 34507.490272521973 |[[ 0.93134351  0.07530441 -0.00891838]]|
80 4489 1572.70187851541 61580.672920227051 |[[ 0.33908838  0.05475241 -0.00039186]]|
81 4527 1482.4165576116607 52750.082530975342 |[[ 0.90101937  0.05436613 -0.00970176]]|
82 4566 1465.1262483019641 47529.161964416504 |[[ 0.94308031  0.0594955  -0.00122793]]|
83 4607 1322.9788232462381 58926.733459472656 |[[ 0.94918451  0.05389481 -0.00443479]]|
84 4684 1503.6314211950857 77625.150928497314 |[[ 0.37074456  0.04738889 -0.00866817]]|
85 4722 1543.2945989392358 43113.457008361816 |[[ 0.92012368  0.02976637 -0.00658297]]|
86 4788 2360.0494248704558 73827.67765045166 |[[ 0.23578525  0.0194129  -0.00638927]]|
87 4829 1548.4847890941535 37014.389808654785 |[[ 0.30253342  0.02224232 -0.00299323]]|
88 4867 1377.2351376627121 34471.165245056152 |[[ 0.25508458  0.01361877 -0.00219864]]|
89 4921 2406.4111753457855 39469.342262268066 |[[ 0.65592778  0.01135326 -0.00283814]]|
90 4967 2299.1770528595298 63545.085655212402 |[[ 0.16281596  0.01886945 -0.00055421]]|
91 5014 1494.5874731401063 57067.046211242676 |[[  2.34986112e-01   4.73683809e-12   8.91939230e-24]]|
92 5052 1297.3364870008907 42774.003326416016 |[[ -9.40910652e-02   1.42127067e-06   2.13248429e-12]]|
93 5092 1308.1424884761632 46923.195083618164 |[[  3.72195780e-01   1.88982341e-09   5.12212859e-18]]|
94 5170 2676.8408985301676 81731.718360900879 |[[  1.24056228e-01   7.42825246e-12   3.05742494e-22]]|
95 5220 2216.9636209730616 49982.320293426514 |[[  2.20115870e-01   1.68031291e-03   3.51681564e-07]]|
96 5259 1609.7333933356135 34279.615152359009 |[[ -2.44600311e-01   3.17996293e-01   7.28721398e-06]]|
97 5304 1935.1050521256025 53523.313613891602 |[[  9.66300726e-01   2.07817211e-05   6.53025412e-11]]|
98 5344 1288.645712393218 45976.128929138184 |[[ -3.40694517e-01   1.44181267e-09   2.59964576e-16]]|
99 5395 1704.1127744256057 53750.88822555542 |[[  9.86845672e-01   1.51513802e-06   2.77774765e-12]]|
100 5445 1641.7649036247612 65109.263999938965 |[[  9.96072650e-01   5.45970124e-07   6.81421716e-13]]|
101 5481 1470.1456065060138 35970.65308380127 |[[  2.28590235e-01   7.54587527e-04   5.07657262e-07]]|
102 5530 1233.6691070973468 55179.368148803711 |[[  9.76614058e-01   4.50776815e-06   2.12541679e-10]]|
103 5579 1317.6814918594721 55286.509674072266 |[[  9.83304918e-01   3.55779571e-06   2.73360057e-10]]|
104 5624 1987.0344373759569 33445.932388305664 |[[  3.42891932e-01   1.22672618e-05   1.76221224e-08]]|
105 5672 1867.1071787374706 55879.290065765381 |[[  9.65225756e-01   6.02162572e-06   5.36583000e-09]]|
106 5709 1419.3154876369699 53696.329544067383 |[[ -1.26011744e-01   2.71229201e-05   6.25860537e-07]]|
107 5755 1355.5578720483954 56033.036880493164 |[[  9.82073307e-01   1.64560802e-07   2.94962526e-08]]|
108 5799 1801.7859637677811 56297.439254760742 |[[-0.03341087  0.02431581  0.20925418]]|
