268 205614 4444.3277755977224 2888366.2768554688 |[[  1.00000000e+00   1.00000000e+00   4.17854727e-12]]|
269 206116 31585.883624686834 15638132.638366699 |[[  1.00000000e+00   1.00000000e+00   1.57589319e-08]]|
270 206233 6641.568246221651 3776472.1943359375 |[[  1.00000000e+00   1.00000000e+00   3.05132086e-10]]|
271 206723 31522.296229690022 12907286.322692871 |[[  1.00000000e+00   1.00000000e+00   6.61638966e-10]]|
272 206877 9329.4806762092048 2738805.0794677734 |[[ -1.00000000e+00   1.00000000e+00   2.91597961e-11]]|
273 206995 6942.7576274991197 6077583.7618408203 |[[  1.00000000e+00   1.00000000e+00   6.61538949e-11]]|
274 207341 22265.476585938988 10842903.565917969 |[[  1.00000000e+00   1.00000000e+00   9.11324835e-13]]|
275 207562 12772.824725389566 7520409.9036254883 |[[  1.00000000e+00   1.00000000e+00   1.90435490e-09]]|
276 207656 4821.1079793083072 3160423.8237304688 |[[ -9.99421000e-01   1.00000000e+00   1.43385415e-09]]|
277 207827 9664.9798004030599 6848666.8504638672 |[[ -1.00000000e+00   1.00000000e+00   4.52615584e-10]]|
278 207951 6960.4224875121172 3492384.3046264648 |[[  1.00000000e+00   1.00000000e+00   1.72224675e-13]]|
279 208391 28968.7544347773 11994576.75378418 |[[ -9.99967277e-01   1.00000000e+00   2.22223728e-09]]|
280 208507 6747.7277864753623 3908421.6750488281 |[[  1.00000000e+00   1.00000000e+00   1.44594850e-10]]|
281 208622 6578.955104304644 3515725.2114257812 |[[ -1.00000000e+00   1.00000000e+00   1.29539782e-11]]|
282 209118 31896.652337888543 16014089.23059082 |[[  1.00000000e+00   1.00000000e+00   2.83929499e-12]]|
283 209241 7294.4369749755824 3100392.5224609375 |[[ -1.00000000e+00   1.00000000e+00   1.41493386e-10]]|
284 209727 30851.622991458891 16492840.717651367 |[[  1.00000000e+00   1.00000000e+00   3.56290603e-15]]|
285 210162 28592.813295321543 15809867.617431641 |[[ -6.09218001e-01   1.00000000e+00   2.89015167e-09]]|
286 210294 7864.2492666902508 5570770.9886474609 |[[ -1.00000000e+00   1.00000000e+00   1.05702336e-10]]|
287 210374 4013.8912153596902 3411279.6098632812 |[[  1.00000000e+00   1.00000000e+00   3.02379920e-15]]|
288 210475 5202.7772582294419 4369089.9820556641 |[[  1.00000000e+00   1.00000000e+00   1.05320657e-12]]|
289 210606 6857.9790763119299 5886565.8361816406 |[[ -1.00000000e+00   1.00000000e+00   3.95029539e-12]]|
290 210778 10217.822090955362 7105780.3639526367 |[[  1.00000000e+00   1.00000000e+00   9.45837293e-19]]|
291 210858 4524.4163092394283 3571656.7043457031 |[[  1.00000000e+00   1.00000000e+00   6.85911343e-13]]|
292 210981 7680.055290066638 4365207.5797119141 |[[  1.00000000e+00   1.00000000e+00   1.53375088e-13]]|
293 211116 7192.9621064027078 3529912.3553466797 |[[ -1.00000000e+00   1.00000000e+00   8.35426173e-12]]|
294 211247 7637.74297667053 4056282.1053466797 |[[ -1.00000000e+00   1.00000000e+00   1.17459306e-10]]|
295 211693 27231.340637916273 16887213.571594238 |[[  1.00000000e+00   1.00000000e+00   1.48867498e-11]]|
296 212147 29154.191370984048 14885308.565673828 |[[  1.00000000e+00   1.00000000e+00   2.34390025e-11]]|
297 212263 6764.6817296461677 3986120.494140625 |[[  1.00000000e+00   1.00000000e+00   1.83954804e-15]]|
298 212426 8338.3027144292028 6535223.2604980469 |[[  1.00000000e+00   1.00000000e+00   1.77535306e-19]]|
299 212503 3928.4990390724047 2296567.1896972656 |[[  1.00000000e+00   1.00000000e+00   5.45546096e-15]]|
300 212663 8127.3769915933462 7643065.5380859375 |[[ -1.00000000e+00   1.00000000e+00   3.70333631e-16]]|
301 212835 10335.084155188184 8151431.1673583984 |[[ -1.00000000e+00   1.00000000e+00   2.12673368e-11]]|
302 212948 6450.2281492260718 3406530.2722167969 |[[  1.00000000e+00   1.00000000e+00   5.84404283e-15]]|
303 213448 31126.678032001746 21361849.784118652 |[[  1.00000000e+00   1.00000000e+00   2.70731410e-10]]|
304 213698 15163.787019624657 12298779.662231445 |[[  1.00000000e+00   1.00000000e+00   7.18606292e-18]]|
305 214162 28428.185978836573 17836122.911010742 |[[ -1.00000000e+00   1.00000000e+00   6.63875177e-10]]|
306 214277 6511.9576650928093 4538957.8503417969 |[[ -1.00000000e+00   1.00000000e+00   4.34491072e-12]]|
307 214437 9035.5865755176619 6571713.0133056641 |[[  1.00000000e+00   1.00000000e+00   3.32710945e-20]]|
308 214562 7351.7471576816179 4542094.4916992188 |[[  1.00000000e+00   1.00000000e+00   3.33380077e-15]]|
309 214738 10643.779674654388 9790945.8146972656 |[[ -1.00000000e+00   1.00000000e+00   8.87861312e-11]]|
310 214854 6489.7058096671672 3993793.9621582031 |[[ -1.00000000e+00   1.00000000e+00   2.85742811e-13]]|
311 214970 6363.5644368196508 6246563.5461425781 |[[ -1.00000000e+00   1.00000000e+00   2.03900211e-13]]|
312 215085 6492.8113728480284 4101530.9350585938 |[[ -1.00000000e+00   1.00000000e+00   1.72399191e-13]]|
313 215200 6410.9361107879658 3318587.1130371094 |[[ -1.00000000e+00   1.00000000e+00   1.34848296e-12]]|
314 215676 28888.637435599292 23774836.297607422 |[[  1.00000000e+00   1.00000000e+00   8.89819766e-14]]|
315 216161 30492.787891336218 17678750.783325195 |[[ -1.00000000e+00   1.00000000e+00   2.67471266e-13]]|
316 216288 7521.6184744602751 6587184.8670654297 |[[ -1.00000000e+00   1.00000000e+00   2.30201888e-14]]|
317 216439 8237.498166373065 5645562.9437255859 |[[ -1.00000000e+00   1.00000000e+00   5.37797075e-13]]|
318 216932 31152.590970055 18794967.889770508 |[[  1.00000000e+00   1.00000000e+00   2.67571660e-14]]|
319 217009 4157.5585606158957 3476251.1938476562 |[[ -1.00000000e+00   1.00000000e+00   1.36558516e-14]]|
320 217087 4305.1122153130182 2887088.5911865234 |[[ -1.00000000e+00   1.00000000e+00   2.83419295e-12]]|
321 217582 31071.755179849424 24134988.617553711 |[[ -1.00000000e+00   1.00000000e+00   1.51915147e-11]]|
322 217752 9733.4608865401278 7554207.9968261719 |[[  1.00000000e+00   1.00000000e+00   2.00927775e-18]]|
323 217874 6511.7828994818592 5240580.0007324219 |[[  1.00000000e+00   1.00000000e+00   6.33600285e-16]]|
324 217956 4082.8735071517785 4079168.6735839844 |[[ -1.00000000e+00   1.00000000e+00   1.05366332e-11]]|
325 218033 3825.7226855962626 3486963.4232177734 |[[  1.00000000e+00   1.00000000e+00   2.64255987e-23]]|
326 218157 6867.7454045867762 5369928.4228515625 |[[ -1.00000000e+00   1.00000000e+00   7.22880109e-15]]|
327 218281 6318.8751363720003 5785517.2209472656 |[[ -1.00000000e+00   1.00000000e+00   2.82340984e-14]]|
328 218451 9945.3241574267267 7113542.8371582031 |[[  1.00000000e+00   1.00000000e+00   2.46050549e-13]]|
329 218944 31860.237970106682 21260173.642700195 |[[  1.00000000e+00   1.00000000e+00   1.67717103e-16]]|
330 219056 6473.1422267397802 4193426.0128173828 |[[  1.00000000e+00   1.00000000e+00   3.05171029e-14]]|
331 219138 4291.4346843185067 3927911.0725097656 |[[  1.00000000e+00   1.00000000e+00   5.34932243e-18]]|
332 219254 6681.3282762524977 4943591.5499267578 |[[ -1.00000000e+00   1.00000000e+00   1.01717455e-15]]|
333 219439 11167.797509934106 8859250.5013427734 |[[  1.00000000e+00   1.00000000e+00   1.92272162e-19]]|
334 219565 7372.7224108706505 4372321.3217773438 |[[  1.00000000e+00   1.00000000e+00   3.15958760e-20]]|
335 219679 6262.0801792383991 6386583.8051757812 |[[  1.00000000e+00   1.00000000e+00   1.17745562e-13]]|
336 219856 10795.814100532454 5794570.0642089844 |[[  1.00000000e+00   1.00000000e+00   3.01383153e-19]]|
337 219978 6761.0613267172812 2689557.0190429688 |[[  1.00000000e+00   1.00000000e+00   1.19776347e-19]]|
338 220463 29476.039763762168 22822961.476806641 |[[  1.00000000e+00   1.00000000e+00   7.41458690e-21]]|
339 220589 7076.6640891341185 8761861.9370117188 |[[ -1.00000000e+00   1.00000000e+00   2.60072437e-14]]|
340 221096 31866.095590463279 24770621.597290039 |[[ -1.00000000e+00   1.00000000e+00   7.85058379e-13]]|
341 221210 6732.1825770555834 6443101.0014648438 |[[  1.00000000e+00   1.00000000e+00   2.83855022e-14]]|
342 221356 8533.2408255103237 7174566.9794921875 |[[ -1.00000000e+00   1.00000000e+00   7.26738887e-14]]|
343 221481 6879.8888929038894 4210152.5927734375 |[[ -1.00000000e+00   1.00000000e+00   2.66188625e-14]]|
344 221558 3670.0568491078097 3310592.9692382812 |[[  1.00000000e+00   1.00000000e+00   3.71769735e-19]]|
345 221679 6574.1106923025163 7213591.9099121094 |[[ -1.00000000e+00   1.00000000e+00   1.34750649e-15]]|
346 221758 3966.501510530657 2150612.1474609375 |[[ -1.00000000e+00   1.00000000e+00   4.01787002e-13]]|
347 221874 6489.7058096671672 4396202.1044921875 |[[ -1.00000000e+00   1.00000000e+00   1.08354943e-15]]|
348 221955 4475.4642567106648 2861205.1967773438 |[[ -1.00000000e+00   1.00000000e+00   3.56914666e-13]]|
349 222212 15038.778335607438 14305147.518798828 |[[ -1.00000000e+00   1.00000000e+00   6.30627147e-16]]|
350 222421 12514.666465063781 9688165.8316650391 |[[  1.00000000e+00   1.00000000e+00   5.33079737e-21]]|
351 222581 9100.3606014089091 10545768.668701172 |[[  1.00000000e+00   1.00000000e+00   7.80856554e-23]]|
352 222703 7454.0618537895716 3521057.1220703125 |[[  1.00000000e+00   1.00000000e+00   9.79426720e-19]]|
353 222819 6489.7058096671672 6682715.7216796875 |[[ -1.00000000e+00   1.00000000e+00   1.46583255e-15]]|
354 223321 32518.392700821969 24011084.084594727 |[[ -1.00000000e+00   1.00000000e+00   3.86697612e-14]]|
355 223496 9699.0641606798054 8937151.3708496094 |[[ -1.00000000e+00   1.00000000e+00   8.11624694e-16]]|
356 223650 8838.9862807623522 7234353.927734375 |[[  1.00000000e+00   1.00000000e+00   2.38743288e-18]]|
357 223774 6934.2220588977407 8165970.5743408203 |[[ -1.00000000e+00   1.00000000e+00   1.29581027e-15]]|
358 223891 6839.4055362326217 6193586.8820800781 |[[  1.00000000e+00   1.00000000e+00   1.73948721e-27]]|
359 223968 4322.8774752853169 2233959.171875 |[[ -1.00000000e+00   1.00000000e+00   4.98399480e-15]]|
360 224094 6705.1072006459135 7278002.2553710938 |[[  1.00000000e+00   1.00000000e+00   5.35300105e-24]]|
361 224220 7561.6936791620119 6131665.7534179688 |[[ -1.00000000e+00   1.00000000e+00   3.17909544e-16]]|
362 224349 7353.9480765027738 6157277.2143554688 |[[ -1.00000000e+00   1.00000000e+00   9.29031878e-16]]|
363 224473 6951.8763108923431 6993529.8123779297 |[[  1.00000000e+00   1.00000000e+00   1.01628673e-22]]|
364 224648 9227.1197557105243 8697409.0124511719 |[[ -1.00000000e+00   1.00000000e+00   1.66253361e-15]]|
365 224760 6233.153672165382 7095914.6352539062 |[[ -1.00000000e+00   1.00000000e+00   6.37153138e-17]]|
366 224933 10501.158548942005 9957369.2133789062 |[[ -1.00000000e+00   1.00000000e+00   6.79543295e-14]]|
367 225014 4449.0706067059227 4014908.79296875 |[[  1.00000000e+00   1.00000000e+00   1.00582133e-18]]|
368 225133 6808.7105199663683 5160940.4302978516 |[[ -1.00000000e+00   1.00000000e+00   2.54639826e-17]]|
369 225210 3820.5689994342151 6711028.6857910156 |[[  1.00000000e+00   1.00000000e+00   1.32951193e-17]]|
370 225368 9723.3883287282733 7078369.2724609375 |[[  1.00000000e+00   1.00000000e+00   6.06729835e-23]]|
371 225550 10909.013129410214 9527061.0152587891 |[[  1.00000000e+00   1.00000000e+00   7.80850622e-23]]|
372 226015 28663.291096844332 24300280.363647461 |[[ -1.00000000e+00   1.00000000e+00   3.00671656e-16]]|
373 226139 7164.4659932778341 4929321.4619140625 |[[  1.00000000e+00   1.00000000e+00   9.10070128e-22]]|
374 226478 21840.812043808572 20299745.383056641 |[[  1.00000000e+00   1.00000000e+00   6.42660619e-23]]|
375 226601 7570.358236269105 5264014.0447998047 |[[  1.00000000e+00   1.00000000e+00   8.97914450e-22]]|
376 226715 6704.2582227971106 3816238.5358886719 |[[  1.00000000e+00   1.00000000e+00   7.72254851e-21]]|
0 589 40977.592360124429 6209619.1552734375 |[[ 0.35341893  0.6730862  -0.11759746]]|
