53 6380 2222.0361490056457 1076185.0024414062 0.22901366790765251 |[[ 0.1147243   0.53542293 -0.10146045]]|
54 6512 4619.8529924688046 2022880.8408203125 0.202940153652584 |[[ 0.0969558   0.6876723  -0.25717162]]|
55 6616 3883.0179936276822 1290445.4782714844 0.23460058159476257 |[[ 0.49988083  0.67813692 -0.03008097]]|
56 6734 3191.0596189864245 1572552.529296875 0.23273212844463503 |[[-0.10678833  0.85097909 -0.10836555]]|
57 6835 3056.3507301078148 1256275.6137695312 0.21976419067755001 |[[-0.27463134  0.81622065  0.06453038]]|
58 6921 2297.3226626686992 1178732.2814941406 0.18461469572249131 |[[-0.51869481  0.65294353 -0.05286548]]|
59 7016 2181.0142350882552 1177578.8815917969 0.14417117312043506 |[[-0.30536711  0.39460733 -0.03683109]]|
60 7133 3980.7666696773313 1496488.7861328125 0.24014482601509599 |[[ 0.32356229  0.74499704  0.02080851]]|
61 7255 4710.6301494357213 1749863.3618164062 0.22930031209116516 |[[ 0.48184689  0.35356974 -0.11046517]]|
62 7335 2221.2280167030062 1381933.6784667969 0.20845739477208802 |[[-0.31786063  0.63558775 -0.06622529]]|
63 7422 2386.6766089919524 1377078.7927246094 0.16024167321936536 |[[-0.39592289  0.67767814 -0.00429021]]|
64 7544 4919.3645718700081 1963598.7377929688 0.17818859744322724 |[[-0.38338008  0.29827903 -0.00664492]]|
65 7660 3722.1760339862094 1708403.0747070312 0.22933306704228679 |[[ 0.23740807  0.69874593 -0.04386845]]|
66 7762 1873.7197182023313 1584222.0017089844 0.17421781679412277 |[[-0.49297261  0.49195267 -0.15586066]]|
67 7834 1617.6581249762842 1183537.6635742188 0.15377663516033963 |[[ 0.33375726  0.56286759  0.41902351]]|
68 7942 4673.6320685277651 1837209.5231933594 0.19943626090451666 |[[-0.29390406  0.68610014  0.02256104]]|
69 8032 4236.2689860756445 1869253.4079589844 0.25629456838892384 |[[-0.01655386  0.40401697 -0.17749425]]|
70 8152 4469.3980172998527 1863464.3583984375 0.21023924962563512 |[[ 0.06318588  0.53139635 -0.11024406]]|
71 8267 4248.8204747879172 2056113.4609375 0.22039730631994503 |[[-0.52555229  0.6017158  -0.14771335]]|
72 8367 2626.8595165626753 1683708.6416015625 0.16967982933160172 |[[-0.32675069  0.57293499 -0.07490053]]|
73 8452 2163.5191760773791 1527097.5336914062 0.16178883475065547 |[[-0.09414238  0.387109   -0.1646883 ]]|
74 8563 4473.1259041838139 2012571.8969726562 0.26634713902591828 |[[ 0.37622318  0.64464975 -0.09457498]]|
75 8642 1905.9388607136643 1150777.3813476562 0.15949372879342807 |[[-0.38228404  0.84618414  0.01235353]]|
76 8741 2624.6600615067632 1644330.7443847656 0.22158726045203453 |[[-0.35147616  0.59634798 -0.1507655 ]]|
77 8829 2225.4607269188787 1522185.9802246094 0.14437354099367466 |[[-0.24292086  0.86430225  0.05501301]]|
78 8928 4737.0176289264637 1387641.8129882812 0.24713400142038933 |[[ 0.03878778  0.52827758 -0.11680037]]|
79 9036 4497.7296079928437 1865943.435546875 0.23781042610672384 |[[ 0.40169404  0.38915705 -0.10219238]]|
80 9154 4526.3327712811315 2193404.4682617188 0.26439809062946923 |[[ 0.44695332  0.43286159 -0.09636856]]|
81 9287 4961.5170851317262 2518750.078125 0.20119141383183176 |[[-0.00884745  0.80939596  0.235732  ]]|
82 9398 4218.9758260117469 2061349.4318847656 0.23168101623471313 |[[ 0.12455221  0.68059501  0.29861184]]|
83 9535 4177.0723258905155 2302916.7497558594 0.20456595605030067 |[[ 0.25464101  0.83394463  0.02059637]]|
84 9670 4144.3156582085485 2742653.1853027344 0.24815106367431949 |[[ 0.16664741  0.41799415 -0.20453193]]|
85 9785 4550.4316384984304 2063631.0048828125 0.20508278457541909 |[[-0.40803806  0.53731808 -0.3312929 ]]|
86 9896 4323.0763075124605 1934835.970703125 0.23198979290389524 |[[ 0.31039854  0.54910626 -0.1447959 ]]|
87 10033 3012.6577457301187 2464671.4465332031 0.21405512007940053 |[[ 0.24181954  0.83537736  0.39885156]]|
88 10126 2215.8850613336431 1996564.091796875 0.24551723656265009 |[[ 0.2737762   0.44608873 -0.06970918]]|
89 10221 2086.7109264895694 1742732.9064941406 0.16452194845007012 |[[-0.16768601  0.74558191 -0.18285986]]|
90 10329 2497.2174844228612 2072798.8090820312 0.21369806015264381 |[[ 0.17317422  0.43971859  0.42838889]]|
91 10432 4477.5564132921036 2148449.6174316406 0.24546555010848856 |[[ 0.05850017  0.66241721 -0.15682428]]|
92 10535 3427.9977157598832 1979502.3515625 0.23716307374681225 |[[ 0.81915845  0.56588048 -0.21451043]]|
93 10675 3526.9478023071842 2695783.6560058594 0.22257468903391234 |[[ 0.34643631  0.51049081 -0.27868206]]|
94 10775 2214.6830985603087 2044854.625 0.16571440617755584 |[[ 0.70217222  0.75419014 -0.05362394]]|
95 10890 2490.3560083138796 2201974.4008789062 0.20441066610196759 |[[ 0.14252223  0.48552455 -0.12525569]]|
96 11050 2706.0131814048264 3037605.4709472656 0.22918022558579174 |[[ 0.39862268  0.79546027  0.06485011]]|
97 11161 3495.8267218663918 2224054.7470703125 0.21497428899866719 |[[ 0.28323216  0.5358437  -0.02512082]]|
98 11294 2578.4340804884559 2704140.1000976562 0.22120489197341298 |[[ 0.28307099  0.47480455 -0.19260833]]|
99 11424 4674.7465130071369 2694821.7622070312 0.225034817828172 |[[ 0.32627331  0.62192142 -0.10634082]]|
100 11544 4624.8918500880582 3030554.837890625 0.25441381455874768 |[[ 0.25554497  0.6354598  -0.22648469]]|
101 11643 3752.6287831456225 2027820.1179199219 0.21874911375201161 |[[-0.01362313  0.71724455  0.07734646]]|
102 11771 4780.771031833332 3033068.72265625 0.20679453636044529 |[[-0.14696688  0.66888275 -0.16052124]]|
103 11881 2936.8974228390766 2256239.646484375 0.21941957636911721 |[[ 0.46469404  0.77112506 -0.1485033 ]]|
104 12000 1762.6199785439012 2869421.9545898438 0.14302558387605313 |[[ 0.54215829  0.619264   -0.0689825 ]]|
105 12098 3284.9679077525261 2190496.2465820312 0.2353558303331158 |[[ 0.05013516  0.64186006  0.03641159]]|
106 12207 4333.3296747251179 2521848.2846679688 0.26742798223269937 |[[ 0.36117959  0.84295716 -0.12017825]]|
107 12304 2225.7910613283088 2208189.1489257812 0.17922229144921206 |[[ 0.56293584  0.68226056 -0.05516584]]|
108 12422 3490.7107592030625 2888674.3752441406 0.20782303612176756 |[[ 0.31323264  0.7387459  -0.12648775]]|
109 12582 4959.7022003361035 3155431.9807128906 0.19445575486714028 |[[-0.03190369  0.48505462 -0.10027122]]|
110 12687 4212.589175336504 2240679.69921875 0.21424367813492171 |[[-0.54059102  0.69072969 -0.04824244]]|
111 13819 2027.5729169895362 27070135.939941406 0.018783728048508721 |[[-0.08813365  0.75703959 -0.10757731]]|
112 13954 3667.3745743540831 3555306.0336914062 0.20785542421765213 |[[-0.65153742  0.50809006 -0.20258283]]|
113 14156 7426.6970140554749 4584000.8286132812 0.2371619947149077 |[[-0.34467769  0.84900017  0.08385173]]|
114 14288 4557.5176703812622 3412697.6655273438 0.19140030389265067 |[[ 0.17501752  0.59969432 -0.16211711]]|
115 14404 3952.0910419406232 3137050.4443359375 0.22537879460349422 |[[ 0.01843168  0.6593633  -0.0458116 ]]|
116 14504 2447.2888581232046 2669641.9638671875 0.15262854867272005 |[[-0.22239508  0.59701353 -0.02684962]]|
117 14589 2312.8815831456413 2607013.9462890625 0.17794331057628532 |[[ 0.19926734  0.24184588 -0.0786692 ]]|
118 14724 3763.8253435505753 3357870.8310546875 0.21749130709906014 |[[-0.10738791  0.55987286 -0.03241794]]|
119 14806 2408.7725734767118 2166584.001953125 0.1726014848975318 |[[ 0.01562088  0.88708346 -0.09492934]]|
120 14876 1853.7539486781318 1631544.0278320312 0.16134461826466659 |[[ 0.16631597  0.48887534 -0.06263697]]|
121 14982 3296.2259923480246 2636523.6860351562 0.22758007558049753 |[[-0.0989049   0.48308396  0.0007026 ]]|
122 15100 3981.8425272662635 3036145.818359375 0.2239418070263032 |[[ 0.29773276  0.667051   -0.12791399]]|
123 15211 2580.6161662998429 3124085.8012695312 0.1857507730650694 |[[-0.23802662  0.7088172  -0.05914083]]|
124 15383 3522.9649876459671 4413951.435546875 0.19010352235463504 |[[ 0.087407    0.16406697  0.34899935]]|
125 15498 4349.3948291688184 3245171.3159179688 0.23205784228683873 |[[-0.17277828  0.54480411 -0.2231694 ]]|
126 15636 4569.4736472605982 4105149.240234375 0.20765648866950878 |[[ 0.16823849  0.71159309 -0.07487679]]|
127 15825 7175.394520951545 5541040.4790039062 0.28451070249651006 |[[-0.26126101  0.63132152 -0.01456953]]|
128 15979 4378.4125658734356 4712351.6674804688 0.19944898825274981 |[[ 0.34672532  0.68916125 -0.1579323 ]]|
129 16114 4596.8182045918475 3622837.693359375 0.17848162729366979 |[[-0.41990865  0.53189548  0.00882695]]|
130 16235 4156.272564120165 3349245.8295898438 0.23379372215819996 |[[-0.43569494  0.88049906 -0.00539657]]|
131 16370 4757.7414846476604 4090774.2626953125 0.18879190759811559 |[[-0.11174863  0.68961187 -0.02359572]]|
132 16575 8579.7704740931767 5876864.876953125 0.30471715704298252 |[[ 0.62478275  0.54546262 -0.10201375]]|
133 16681 3926.6322344182718 3400245.806640625 0.23448879019162208 |[[-0.01048629  0.65650869 -0.08814211]]|
134 16767 2210.1458549869708 2703875.3647460938 0.13527334454363954 |[[-0.23599143  0.83267795 -0.07977766]]|
135 16890 4241.6936170630943 3708538.02734375 0.21042905568658252 |[[-0.1003298   0.75217639 -0.14541332]]|
136 17004 4250.8475599950671 4122094.798828125 0.21869626593038219 |[[-0.22839924  0.60592044 -0.12621737]]|
137 17791 2206.7340397255307 25210983.024169922 0.11167383356366244 |[[ 0.0756123   0.59569611  0.10875279]]|
138 17898 3113.0196483186714 3329344.55078125 0.22197628205612277 |[[ 0.1071531   0.53787001 -0.18176026]]|
139 17983 2036.7021393652496 2978544.3764648438 0.16045955813341542 |[[-0.05138691  0.76076408 -0.06831998]]|
140 18044 1318.2561515310722 2123701.8862304688 0.13471847774220208 |[[ 0.00068027  0.63627601 -0.04098025]]|
141 18246 6834.2651240123869 6306457.8564453125 0.29090371476534888 |[[ 0.20279098  0.63761231 -0.00439528]]|
142 18342 4205.3031283086002 3051390.2626953125 0.26471920759623518 |[[ 0.20388157  0.32580118 -0.11195155]]|
143 18423 1948.8625840924994 3117809.4970703125 0.20061919074139856 |[[ 0.21520719  0.87886654 -0.0181803 ]]|
144 18551 4332.5495576253652 4171957.3286132812 0.24344615403676195 |[[-0.11559538  0.44210696 -0.21004502]]|
145 18667 4577.4061746423313 3807397.8642578125 0.23617248618077666 |[[ 0.00599973  0.74221559 -0.12895952]]|
146 18779 2521.6834920735068 4119285.1870117188 0.19969637402459009 |[[ 0.03148388  0.3359431   0.00064529]]|
147 18892 4465.4351320166315 3635588.7578125 0.24694174906781871 |[[-0.79927813  0.56412879 -0.09880277]]|
148 18985 4337.4439507451762 3046481.4130859375 0.26275425256120116 |[[ 0.20259288  0.65072921  0.42624861]]|
149 19095 3903.4514957955116 3917504.3310546875 0.20573248688393816 |[[ 0.27634041  0.63378217 -0.11546187]]|
150 19306 8331.112794224864 6814478.3415527344 0.31036876527171176 |[[ 0.02363058  0.68663743 -0.11499894]]|
151 19435 4394.5468699421908 4298048.7470703125 0.23950562707461193 |[[-0.08688868  0.60354504 -0.018416  ]]|
152 19562 3946.8653627018793 4762601.0278320312 0.25635748019003302 |[[-0.02275031  0.54119452  0.34957203]]|
153 19915 5924.0159680038096 13245263.419433594 0.17562430066360671 |[[ 0.03619269  0.62474589  0.46798553]]|
154 20056 3976.7177255865727 5296705.86328125 0.23411714106971951 |[[ 0.22497528  0.4505921  -0.16474588]]|
155 20208 4607.1887965058149 5696362.1064453125 0.20100186612895396 |[[ 0.01451391  0.56282759 -0.03527946]]|
156 20334 4182.5858109340797 4951862.2841796875 0.22202641521340749 |[[-0.02939128  0.81969731 -0.0163664 ]]|
157 20503 6051.0042050930842 6269798.046875 0.22902240655310166 |[[-0.49517911  0.60751202 -0.10435448]]|
158 20605 4457.0920599347428 4639769.509765625 0.21926357075957628 |[[-0.1128455   0.90235092 -0.03237426]]|
159 20707 3366.7122039259866 3674261.166015625 0.17184974005544293 |[[-0.271853    0.55318849 -0.0580941 ]]|
160 20822 4592.6739709967524 4177372.7041015625 0.24903192444675898 |[[-0.1683372   0.70992515 -0.11746785]]|
161 20940 4400.6767010853173 4826907.3813476562 0.21972875126043412 |[[ 0.10263157  0.58862238 -0.11881097]]|
162 21018 2304.4986501420822 2543776.1237792969 0.1511928020493693 |[[ 0.46610794  0.54382973 -0.15555122]]|
163 21134 4837.1397470402453 3962034.7236328125 0.21219648365061189 |[[-0.24510807  0.59159207 -0.17913261]]|
164 21756 4878.6682604362632 23027783.961425781 0.00018069833031693651 |[[-0.27638267  0.51260365 -0.17431809]]|
165 22050 4434.4077936018575 12410717.466308594 0.0016716393653514342 |[[-0.31089481  0.53292444 -0.06199883]]|
166 22153 3976.8591236577113 3954793.1733398438 0.23890143988395973 |[[-0.16199081  0.56771528 -0.08792834]]|
167 22277 4747.2062097851531 4585450.7080078125 0.2541943877756499 |[[-0.1950209   0.62619961 -0.07654208]]|
168 22387 4404.7485742951858 3951264.5942382812 0.21759815251164868 |[[-0.02066134  0.73544425 -0.17895126]]|
169 22514 4701.0711098516213 5081894.5952148438 0.20838427291985995 |[[-0.28193396  0.63421145 -0.18139886]]|
170 22624 3747.1138333344866 3617870.6083984375 0.23886981423441123 |[[ 0.28401059  0.7466964  -0.0979444 ]]|
171 22699 2230.0190007881151 3061864.2055664062 0.14856731031577039 |[[-0.23866869  0.67872848 -0.2266445 ]]|
172 22822 4535.8752143018228 4794525.7758789062 0.23076569648288237 |[[ 0.37878844  0.53397312 -0.00998582]]|
173 22934 4380.7486959459447 4426104.611328125 0.23267347826912474 |[[ 0.07940737  0.77423638 -0.1357328 ]]|
174 23053 3970.242226132284 4672858.8857421875 0.20823518648666547 |[[-0.12414367  0.49211035 -0.12222747]]|
175 23174 4515.9251843610637 4147010.17578125 0.23125496878628451 |[[-0.3730388   0.44586693 -0.20678689]]|
176 23313 4962.6121118463152 5167865.142578125 0.14373935648114269 |[[-0.23793672  0.50956399 -0.00772348]]|
177 23453 4509.0049111923845 5128305.0786132812 0.20896126626856229 |[[-0.14989111  0.48028347 -0.16805904]]|
178 23559 4742.4298389680644 4259128.291015625 0.23354095779573686 |[[-0.07239693  0.63662683 -0.15701325]]|
179 23679 4400.5246194016081 4392420.9228515625 0.20920270768114502 |[[ 0.02885342  0.43724376  0.1545433 ]]|
180 23804 4745.2551018952399 4753130.02734375 0.17897426977167533 |[[ 0.0792485   0.88589768 -0.25763376]]|
181 24259 4468.0828635433345 16268887.277832031 0.01159969943027331 |[[ 0.19845252  0.59180608 -0.11100583]]|
182 25155 3992.9887786298386 32934246.828369141 0.00019437656318095747 |[[-0.25867413  0.58629644 -0.11157205]]|
183 25262 4984.7042928933724 3994553.494140625 0.26784509519676764 |[[-0.15507973  0.92795229 -0.13415896]]|
184 25341 2096.5561210018013 2611843.232421875 0.14534156071476731 |[[ 0.48414346  0.8107411  -0.18992003]]|
185 25458 4886.1995264786583 3844323.8354492188 0.25258318592051654 |[[ 0.03609041  0.66223075 -0.13889038]]|
186 25570 3468.3028439559985 4101625.2509765625 0.22803186373511755 |[[ 0.13916452  0.58532179 -0.06718049]]|
187 25691 3908.2035759212663 4571057.3381347656 0.23721339017645238 |[[-0.29770219  0.55899538 -0.05510481]]|
188 25811 4500.2707844329871 4039170.23828125 0.23041313550223844 |[[ 0.15469402  0.62566545 -0.18482815]]|
189 25939 5081.5357864453972 4188021.728515625 0.20201975054285484 |[[ 0.08759829  0.49025751 -0.13742438]]|
190 26045 2261.6700727048974 3694891.6020507812 0.23911861808902596 |[[ 0.26042675  0.56209569 -0.22684191]]|
191 26159 4914.3529897980434 3785250.5317382812 0.22067713339084549 |[[-0.28826299  0.63890554  0.00746748]]|
192 26274 4679.9549391481451 3965774.5224609375 0.23056682321009131 |[[-0.38046232  0.54844333 -0.13916728]]|
193 26476 8829.1099911437432 6627874.8403320312 0.25956926145380821 |[[ 0.23973035  0.37954909 -0.13603867]]|
194 26594 4602.7924259957354 3922626.2104492188 0.21037308992413434 |[[-0.09789284  0.58497861 -0.12728554]]|
195 26696 4241.59403637988 3597609.8564453125 0.25391775892719065 |[[-0.47785426  0.70109323 -0.02233782]]|
196 26834 3779.2095718193727 4665208.8193359375 0.21628506855469523 |[[ 0.040507    0.46488725 -0.0078064 ]]|
197 26947 4955.6493968080194 3578568.1552734375 0.20879755561265709 |[[-0.15191772  1.02109993 -0.02963228]]|
198 27076 4828.3082887821247 4627328.8703613281 0.2393762510468263 |[[-0.17744461  0.71542802 -0.12649428]]|
199 27191 4787.2951116823206 4369910.9365234375 0.23408809863337693 |[[-0.19823305  0.4646659  -0.03590678]]|
200 27280 3935.2462576098069 3398123.8203125 0.27310566426222088 |[[ 0.32819922  0.66915589  0.35763672]]|
201 27387 4464.9711562982538 3872182.697265625 0.23385595796272846 |[[ 0.01312502  0.68578947  0.21505339]]|
202 27489 4094.7173469040167 3893794.0825195312 0.2225311163754351 |[[-0.18760935  0.73742246 -0.08704014]]|
203 27608 3697.3816108059304 3949364.4916992188 0.23515171064446488 |[[ 0.52354224  0.72327394 -0.09616334]]|
204 27731 4808.0867754005676 4432246.525390625 0.2235247908242646 |[[-0.09143222  0.72231977  0.18970038]]|
205 27859 4828.1945805250098 4321218.0649414062 0.17961225248524978 |[[ 0.31881908  0.61328923 -0.06260715]]|
206 27981 3118.1682203258565 4428810.8779296875 0.26419967009219292 |[[ 0.13464146  0.43971877 -0.1160025 ]]|
207 28094 4502.075560010685 4183502.4995117188 0.24981331827304837 |[[-0.20376627  0.49007615  0.41075802]]|
208 28184 2285.2794376380348 3281711.5625 0.15979464227866877 |[[-0.03595695  0.44556823 -0.07974675]]|
209 28314 4333.0724839375498 5315187.2329101562 0.25184706949047447 |[[-0.16898005  0.40898111 -0.17744615]]|
210 28521 8971.7169319633722 7084801.4858398438 0.30337584089900616 |[[-0.04240961  0.81114472 -0.17774875]]|
211 28623 3891.3826945267047 3789954.6318359375 0.25933429602451319 |[[-0.23749327  0.61565529 -0.09118208]]|
212 28754 4843.2320507188315 4467257.59765625 0.21629911062664414 |[[ 0.4661083  0.8925495 -0.2107614]]|
213 28905 5670.9278556302243 5575793.0483398438 0.23768905280973435 |[[-0.20977747  0.65694775  0.06251932]]|
214 29064 4127.8922620636022 5955858.2612304688 0.19767340068381195 |[[ 0.37174585  0.71252409 -0.12422557]]|
215 29191 4506.4380215286455 4754023.8271484375 0.23601841893615025 |[[ 0.24767272  0.64707367 -0.04540268]]|
216 29304 2456.6366951916739 3845867.7685546875 0.17614948205207381 |[[-0.02311017  0.47960552 -0.08478627]]|
217 29420 4727.3308268819119 4526528.2094726562 0.24231736812779153 |[[ 0.45688604  0.62373959 -0.14471115]]|
218 29548 3752.863011989486 4216082.0703125 0.25161711570148282 |[[-0.20960224  0.61944505 -0.17648452]]|
219 29681 4603.1244742158169 4160616.3701171875 0.19434995363153826 |[[ 0.81676875  0.4032891  -0.13349393]]|
220 29797 4064.2548874611111 4305777.87109375 0.21722845969245333 |[[ 0.40875887  0.84145151 -0.10769863]]|
221 29923 3785.7073886745666 4706374.169921875 0.19850739969620673 |[[-0.51507235  0.23656963  0.45813058]]|
222 30074 3280.5969019137792 5309646.2563476562 0.21282455685559132 |[[ 0.09482444  0.42526859 -0.17902317]]|
223 30187 3818.9773235868743 3721079.4853515625 0.19694248899733791 |[[ 0.29782531  0.71239591 -0.06369322]]|
224 30308 3852.7649610284429 4433220.9365234375 0.20976286821890117 |[[ 0.2735834   0.8794961  -0.22751533]]|
225 30466 4690.4730609033468 5100569.712890625 0.23379560283005357 |[[-0.42456899  0.82981973 -0.04995124]]|
226 30569 2114.3089228826552 3990974.2578125 0.17078479113447018 |[[ 0.41987834  0.51072251  0.08866689]]|
227 30803 7023.7411604162153 7772487.9111328125 0.25162916985647649 |[[-0.30185159  0.53971768 -0.20398155]]|
228 30932 4395.6854970046134 4745942.6923828125 0.23136071359100516 |[[ 0.08898176  0.74826853  0.02537817]]|
229 31157 8949.0208556911657 8406990.2353515625 0.26211514453179391 |[[ 0.4012687   0.45805297  0.46919447]]|
230 31363 6394.17674265612 7697392.2065429688 0.23786566856467548 |[[-0.02245914  0.4605931  -0.07240226]]|
231 31502 4474.0876481625801 5102694.7470703125 0.20268416466288355 |[[-0.29600652  0.62404376 -0.03546575]]|
232 31605 4993.5330798824689 4079152.23828125 0.27499503543519116 |[[ 0.370199    0.8324035  -0.00738423]]|
233 31710 3965.4641084322088 3505100.681640625 0.24382921401025859 |[[ 0.50843236  0.48615305 -0.15045698]]|
234 31829 4161.1429829074541 4349996.71484375 0.20609579274012793 |[[ 0.19983381  0.45284758 -0.14040474]]|
235 31963 4577.5003284221457 5291448.65625 0.18185317660788644 |[[-0.4295299   0.37233074  0.20636593]]|
236 32110 4341.0437536414111 5448739.8720703125 0.17672956559751052 |[[-0.11358392  0.48717398 -0.12982716]]|
237 32328 8381.3721553674386 7917994.0454101562 0.33046777597406118 |[[ 0.27037654  0.40461138 -0.12257932]]|
238 32470 4439.9639744846163 5775999.4482421875 0.2362886071737911 |[[-0.42017859  0.53317992 -0.03605569]]|
