100 26578 4243.5091882725765 418911.13296508789 0.22222272436608884 |[[-0.15230875  0.56185739  0.06497658]]|
101 26683 3969.7922439931199 440844.0061340332 0.25400587697006338 |[[-0.37921601  0.62432208 -0.02397739]]|
102 26775 3759.9324218783504 293154.82940673828 0.25588667466223963 |[[-0.48906815  0.6804181  -0.24531483]]|
103 26856 3726.6096285805666 240877.74005126953 0.27601745904572939 |[[-0.09946543  0.76559401 -0.00763887]]|
104 26976 4202.2807983869079 487045.31387329102 0.22253980476771429 |[[-0.36750778  0.52294662  0.49847778]]|
105 27133 4202.9141284834222 554883.32580566406 0.20194921083123774 |[[ 0.09495551  0.78436483 -0.06806994]]|
106 27254 4158.6065188939592 490734.33773803711 0.21782925919668705 |[[-0.12746693  0.82620641 -0.02086543]]|
107 27340 3028.374441647989 252892.64697265625 0.2498608233772372 |[[ 0.06756674  0.55087098 -0.09811069]]|
108 27585 8486.6782771760991 884388.30662536621 0.12491965750622923 |[[ 0.14300201  0.57160895 -0.11754676]]|
109 27684 3567.5204335675589 326996.27987670898 0.22781214488313004 |[[-0.20724325  0.67302804 -0.1144843 ]]|
110 27764 4079.9975856461588 284520.93414306641 0.26531058534700691 |[[-0.16006069  0.52223955 -0.11726073]]|
111 27868 4676.5736521214412 261964.32904052734 0.20960005398636 |[[-0.1721779   0.64099332 -0.02726803]]|
112 27959 3955.0141337776026 442888.271484375 0.2725700229636564 |[[-0.41130727  0.56587197 -0.14400264]]|
113 28063 3795.2565589938436 444846.21383666992 0.23378127454947334 |[[-0.11875592  0.97322105  0.0036649 ]]|
114 28190 3678.3908977689957 502633.68792724609 0.24994807491419108 |[[-0.20388819  0.70383762  0.02984566]]|
115 28356 6529.5155788535285 600827.00582885742 0.2474766547387563 |[[-0.07542449  0.70006028 -0.06890756]]|
116 28457 3097.6209545396023 453636.05839538574 0.22456055426884164 |[[ 0.29866173  0.84157955 -0.09472389]]|
117 28567 3838.1486669975943 747242.59674072266 0.22980373093143686 |[[-0.18456367  0.78735593 -0.10678486]]|
118 28677 3175.1724862506562 329233.29727172852 0.22443999242863474 |[[ 0.0313044   0.52525847 -0.15991912]]|
119 28779 4125.8737602254469 333634.13119506836 0.23080441068006774 |[[-0.29993932  0.48382206 -0.17053068]]|
120 28932 3735.2578902064115 593463.77188110352 0.21659686082522198 |[[-0.22861292  0.76071602  0.20574714]]|
121 29115 3657.6824758662028 960339.99536132812 0.21747956693897408 |[[-0.32128869  0.58083523 -0.06896139]]|
122 29213 3674.999477568158 414929.28433227539 0.24072786392224066 |[[-0.43350858  0.82449305  0.3983184 ]]|
123 29298 3381.6102415305918 309181.68585205078 0.25943400035375064 |[[ 0.0725791   0.67604083 -0.12853863]]|
124 29397 3726.2814830006268 363044.82727050781 0.2498861730974945 |[[-0.41229249  0.59709533 -0.13229212]]|
125 29505 3515.128799598217 434215.9391784668 0.23464127109707403 |[[-0.21696033  0.31748991 -0.17756407]]|
126 29618 3673.6533491615883 510206.6494140625 0.25153496066297282 |[[-0.20360134  0.59951675 -0.23842329]]|
127 29765 3779.9017135711647 603596.95806884766 0.24246498398884594 |[[-0.0083988   0.49428569 -0.17341366]]|
128 29875 4138.2767183082105 535287.43695068359 0.21894486244618469 |[[-0.32432266  0.67791924 -0.17052368]]|
129 29993 4127.2856015357975 569063.86517333984 0.22735285745535364 |[[-0.26452324  0.6308489  -0.09785524]]|
130 30083 3866.1709184680694 533956.31060791016 0.25648592975809725 |[[-0.6147119   0.66139862 -0.0431629 ]]|
131 30214 3136.227799420285 563646.88250732422 0.23153127705454063 |[[-0.16715195  0.67322114 -0.05387431]]|
132 30336 4339.6653695764426 641994.66311645508 0.25770234972826761 |[[-0.28962861  0.60039196 -0.17608847]]|
133 30460 3682.4522618880528 641424.55517578125 0.25562499620539053 |[[-0.30681073  0.64415759  0.17105946]]|
134 30613 4213.8490741259457 880437.85438537598 0.24807535342677878 |[[-0.20393894  0.69501211 -0.12971553]]|
